unique_id,sets,original_image,segmentation_image
001210,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001210.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001210.png?raw=true
001211,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001211.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001211.png?raw=true
001212,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001212.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001212.png?raw=true
001213,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001213.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001213.png?raw=true
001214,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001214.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001214.png?raw=true
001216,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001216.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001216.png?raw=true
001218,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001218.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001218.png?raw=true
001219,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001219.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001219.png?raw=true
001304,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001304.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001304.png?raw=true
001305,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001305.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001305.png?raw=true
001306,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001306.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001306.png?raw=true
001307,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001307.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001307.png?raw=true
001309,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001309.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001309.png?raw=true
001310,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001310.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001310.png?raw=true
001311,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001311.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001311.png?raw=true
001312,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001312.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001312.png?raw=true
001314,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001314.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001314.png?raw=true
001316,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001316.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001316.png?raw=true
001317,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001317.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001317.png?raw=true
001318,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001318.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001318.png?raw=true
001319,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001319.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001319.png?raw=true
001320,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001320.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001320.png?raw=true
001401,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001401.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001401.png?raw=true
001402,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001402.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001402.png?raw=true
001403,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001403.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001403.png?raw=true
001404,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001404.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001404.png?raw=true
001405,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001405.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001405.png?raw=true
001406,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001406.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001406.png?raw=true
001407,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001407.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001407.png?raw=true
001408,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001408.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001408.png?raw=true
001409,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001409.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001409.png?raw=true
001410,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001410.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001410.png?raw=true
001411,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001411.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001411.png?raw=true
001413,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001413.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001413.png?raw=true
001414,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001414.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001414.png?raw=true
001416,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001416.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001416.png?raw=true
001417,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001417.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001417.png?raw=true
001419,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001419.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001419.png?raw=true
001420,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001420.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001420.png?raw=true
001502,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001502.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001502.png?raw=true
001503,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001503.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001503.png?raw=true
001505,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001505.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001505.png?raw=true
001507,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001507.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001507.png?raw=true
001510,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001510.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001510.png?raw=true
001511,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001511.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001511.png?raw=true
001513,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001513.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001513.png?raw=true
001515,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001515.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001515.png?raw=true
001516,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001516.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001516.png?raw=true
001517,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001517.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001517.png?raw=true
001518,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001518.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001518.png?raw=true
001519,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001519.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001519.png?raw=true
001520,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001520.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001520.png?raw=true
001601,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001601.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001601.png?raw=true
001602,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001602.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001602.png?raw=true
001603,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001603.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001603.png?raw=true
001604,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001604.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001604.png?raw=true
001607,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001607.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001607.png?raw=true
001609,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001609.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001609.png?raw=true
001611,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001611.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001611.png?raw=true
001612,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001612.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001612.png?raw=true
001614,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001614.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001614.png?raw=true
001616,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001616.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001616.png?raw=true
001617,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001617.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001617.png?raw=true
001618,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001618.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001618.png?raw=true
001620,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001620.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001620.png?raw=true
001701,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001701.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001701.png?raw=true
001702,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001702.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001702.png?raw=true
001703,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001703.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001703.png?raw=true
001704,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001704.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001704.png?raw=true
001709,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001709.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001709.png?raw=true
001711,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001711.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001711.png?raw=true
001712,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001712.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001712.png?raw=true
001713,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001713.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001713.png?raw=true
001714,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001714.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001714.png?raw=true
001716,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001716.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001716.png?raw=true
001718,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001718.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001718.png?raw=true
001719,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001719.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001719.png?raw=true
001720,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001720.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001720.png?raw=true
001803,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001803.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001803.png?raw=true
001804,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001804.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001804.png?raw=true
001805,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001805.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001805.png?raw=true
001808,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001808.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001808.png?raw=true
001809,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001809.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001809.png?raw=true
001810,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001810.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001810.png?raw=true
001811,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001811.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001811.png?raw=true
001812,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001812.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001812.png?raw=true
001813,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001813.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001813.png?raw=true
001814,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001814.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001814.png?raw=true
001816,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001816.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001816.png?raw=true
001818,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001818.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001818.png?raw=true
001902,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001902.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001902.png?raw=true
001903,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001903.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001903.png?raw=true
001906,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001906.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001906.png?raw=true
001907,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001907.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001907.png?raw=true
001909,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001909.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001909.png?raw=true
001912,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001912.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001912.png?raw=true
001913,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001913.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001913.png?raw=true
001914,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001914.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001914.png?raw=true
001915,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001915.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001915.png?raw=true
001917,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001917.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001917.png?raw=true
001918,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001918.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001918.png?raw=true
001919,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001919.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001919.png?raw=true
001920,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/001920.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/001920.png?raw=true
002001,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002001.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002001.png?raw=true
002002,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002002.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002002.png?raw=true
002004,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002004.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002004.png?raw=true
002005,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002005.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002005.png?raw=true
002006,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002006.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002006.png?raw=true
002007,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002007.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002007.png?raw=true
002008,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002008.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002008.png?raw=true
002009,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002009.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002009.png?raw=true
002011,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002011.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002011.png?raw=true
002012,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002012.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002012.png?raw=true
002014,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002014.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002014.png?raw=true
002015,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002015.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002015.png?raw=true
002016,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002016.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002016.png?raw=true
002018,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002018.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002018.png?raw=true
002019,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002019.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002019.png?raw=true
002101,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002101.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002101.png?raw=true
002102,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002102.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002102.png?raw=true
002103,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002103.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002103.png?raw=true
002104,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002104.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002104.png?raw=true
002105,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002105.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002105.png?raw=true
002106,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002106.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002106.png?raw=true
002107,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002107.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002107.png?raw=true
002109,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002109.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002109.png?raw=true
002110,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002110.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002110.png?raw=true
002111,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002111.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002111.png?raw=true
002112,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002112.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002112.png?raw=true
002113,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002113.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002113.png?raw=true
002114,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002114.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002114.png?raw=true
002115,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002115.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002115.png?raw=true
002119,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002119.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002119.png?raw=true
002120,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002120.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002120.png?raw=true
002201,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002201.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002201.png?raw=true
002202,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002202.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002202.png?raw=true
002203,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002203.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002203.png?raw=true
002204,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002204.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002204.png?raw=true
002205,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002205.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002205.png?raw=true
002206,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002206.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002206.png?raw=true
002210,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002210.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002210.png?raw=true
002211,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002211.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002211.png?raw=true
002212,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002212.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002212.png?raw=true
002213,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002213.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002213.png?raw=true
002214,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002214.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002214.png?raw=true
002215,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002215.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002215.png?raw=true
002216,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002216.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002216.png?raw=true
002217,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002217.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002217.png?raw=true
002218,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002218.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002218.png?raw=true
002219,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002219.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002219.png?raw=true
002302,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002302.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002302.png?raw=true
002303,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002303.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002303.png?raw=true
002304,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002304.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002304.png?raw=true
002306,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002306.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002306.png?raw=true
002307,train,https://github.com/lisawen0707/soybean/blob/main/soybean/original_image/002307.jpg?raw=true,https://github.com/lisawen0707/soybean/blob/main/soybean/segmentation_image/002307.png?raw=true
